Raman_shift_cm-1,1mM,100µM,10µM,1µM,100nM,10nM,1nM,100pM,10pM,1pM,100fM,10fM,1fM,Blank
381.536938679943,5614.3238035511395,5974.2717374848835,8096.344547484328,6293.246164208997,6439.278749789279,6694.998654476786,8073.497470732388,8899.269390793823,10105.890820104205,11499.604220504438,11997.644428717784,14128.544709065032,14418.725316988892,14580.797706596579
385.4626253720913,6427.684565598721,8005.42540974818,10590.634988540507,7716.937658269254,7199.290083368116,7138.767743107706,8684.295264855129,9407.522308510692,10548.081296299339,12098.360928739521,12404.306300622819,14918.266563324163,14895.648478996813,14521.942042376899
389.3883120642395,6743.382821846599,9474.005510316743,12677.054299444135,8998.162859269156,7916.601158580706,7641.937853728295,9245.205478567825,9957.32712434607,11065.808875565637,12691.531892933312,12858.999272953351,15610.662691458045,15302.167609948077,14528.67681383317
393.31399875638783,6866.686818449059,9885.355091242098,13646.19783903444,9601.615803790635,8278.207089591262,7889.514251360053,9513.445995934235,10238.830428316143,11294.445516124546,12956.30083243396,13078.145446602912,15925.763488766668,15489.655965634904,14516.649661224255
397.23968544853614,6987.920045918668,9185.09728262396,13195.7731545851,9322.055853958787,8104.600530056743,7798.8189975173955,9396.560240070703,10152.539602572839,11171.191964229572,12815.038952196861,12979.82876408743,15767.264329254533,15405.224648613468,14482.983292174695
401.16537214068444,6999.378087339651,7705.273533029109,11561.450456978157,8391.401079064386,7594.014272936731,7557.188007994186,8996.113501035248,9856.608242781998,10924.2737601622,12459.45959120031,12758.941339444264,15270.617518046995,15077.519117633597,14551.601139885386
405.0910588328327,6928.5329016828355,6128.521789695985,9528.745387592702,7250.434206365054,6983.917614052914,7230.758021185941,8477.311696306224,9434.578504503907,10591.951920148727,11989.882275436143,12448.430679204504,14679.336250624947,14680.479263478786,14579.164652338013
409.016745524981,6679.929866216723,4794.877817315149,7624.841861699502,6125.224880495058,6369.274475309038,6825.5705151686625,7932.733102963028,8946.959702538876,10172.512260611777,11450.341594911028,12045.0591873018,14048.922941055587,14265.870022473753,14533.549098847438
412.9424322171293,6181.363463661493,3760.924906435577,6066.3486273390345,5179.561960176509,5845.06180118978,6446.740538781734,7470.813874985476,8533.195204071977,9784.839887358588,10972.291697785926,11694.37288433457,13476.834746129318,13902.201823988047,14466.619774053865
416.86811890927754,5518.414324790272,3042.951606289215,4953.310971953775,4540.851430301142,5489.303775056486,6189.508436461585,7178.836193811016,8269.79045306497,9526.163389524147,10650.59572888261,11486.170172162225,13118.887088734147,13686.471398628119,14391.603899427293
420.7938056014259,4704.878083009589,2497.952505694868,4137.736191089343,4123.665364753979,5308.23669315583,6063.100872384728,7007.100933496154,8131.045495335172,9391.427852139366,10480.88604073959,11392.582237835122,12893.805169258463,13534.397224506516,14436.839629653494
424.71949229357415,3973.491954103913,2157.0596227997007,3606.932501237925,3897.2101398325995,5137.115051449598,5999.432604153032,6935.475059851358,8053.251962460827,9283.381925263466,10385.133732302806,11348.500117109672,12726.446907736712,13478.692356334692,14526.89516387681
428.6451789857224,3478.1421907006315,1994.3250730945351,3309.6042940690486,3810.822485450643,5040.477998833601,6002.99135581873,6957.176071069629,8064.929406272173,9276.714932123758,10372.697658526457,11383.279748150779,12647.984564176404,13518.506993144954,14637.017535841023
432.57086567787076,3189.1129918047054,1928.6216046620093,3149.8993136402387,3801.252480315136,5058.0950650318655,6041.411114588164,7028.91275916553,8140.332021754864,9355.662510642234,10419.265245981564,11474.808423511195,12660.675849677848,13589.261098070934,14768.889060748625
436.496552370019,2989.9384514927565,1895.47431552932,3048.060530980833,3819.825280594417,5010.580640951937,6029.9955391099475,7074.262403125819,8175.869352524095,9362.74146512683,10428.182712808939,11534.385925513508,12660.03432223788,13632.375418462181,14857.828035321803
440.42223906216725,2730.582274293269,1808.3795967023007,2906.7565311529934,3783.3707598235346,4961.807821703383,6007.813684149873,7041.570303298001,8178.910115267695,9369.86471740035,10405.647502608255,11549.792550494529,12589.788868412206,13611.862855419784,14867.724979927501
444.3479257543156,2399.020102623983,1703.2438746293733,2752.405829860327,3651.9800607802063,4845.920602070037,5888.462779812027,6946.946174299876,8048.695929439397,9259.950777029582,10283.735167753264,11413.726804197615,12440.56545887816,13538.132500009688,14746.077668695283
448.27361244646386,2017.1001701142122,1576.9994837354798,2593.16864177954,3486.339559480758,4644.259528094461,5691.615453717985,6822.0515275695825,7843.905868767382,9014.28263193444,10084.007930217602,11202.783812682366,12270.080895015644,13431.831240614047,14616.230122406138
452.1992991386122,1681.3177885766097,1419.0234464927169,2440.522143168029,3403.3120265925713,4612.1941514040855,5682.4948631083325,6761.607996799372,7845.203424776498,9007.144097668377,10057.438800396141,11191.464159571464,12242.460431424373,13380.909811491367,14616.703635561926
456.12498583076047,1577.0510010940511,1335.0617989559871,2392.2494235232434,3372.657985463759,4637.352402841971,5710.748045030128,6751.716393379824,7901.081541620679,9073.515248331334,10116.421768880915,11235.15187671617,12289.957333713637,13365.57639812777,14639.248747297297
460.0506725229087,1747.788957285705,1390.1595160613613,2494.798685833386,3368.5608826547964,4556.102935826759,5606.5617428617425,6717.463553267774,7837.389761390203,8952.612737993806,10050.059867362255,11153.442481048321,12302.417488779065,13362.404714632416,14548.300778379531
463.9763592150571,1862.1097562105083,1384.9926644853124,2538.126336358328,3385.55229361113,4626.324161733663,5656.469337948331,6714.140555836496,7863.451570631559,9014.603311491088,10073.014468457412,11183.556503604392,12313.094910725215,13348.896864071534,14505.209713874481
467.9020459072053,1791.658933954007,1344.771810970745,2538.620484220186,3421.48990947664,4720.1082507000365,5726.734576054141,6743.501282995819,7917.183486157981,9113.981532905724,10119.826925552603,11228.498354776555,12346.080468173104,13348.127354157868,14474.463477041547
471.82773259935357,1653.8250049078313,1369.438907143077,2635.4000618208083,3505.368857994141,4719.020066556748,5697.473732342612,6769.380691855941,7927.617099873515,9060.413544690455,10087.750704522683,11186.73927797002,12421.55033406858,13397.68512060053,14401.227026856544
475.7534192915019,1512.9700029246417,1340.2599850840115,2780.5464960539234,3639.3391029765503,4902.940233828228,5846.748702539505,6822.464768650706,8061.458371348972,9214.980448536118,10208.233618593413,11298.660384156203,12560.421782225067,13437.786376545611,14488.338588985696
479.6791059836502,1625.4051505379553,1403.9041669545306,3115.542364178758,3862.840842427989,5085.347637888208,6018.134914702166,6904.156545994171,8199.139004450402,9390.25559336089,10343.34528748091,11407.19808428571,12751.097083295683,13511.521326765043,14589.42473346956
483.60479267579854,1885.6940059413428,1511.5678418268753,3494.5213823781187,4061.7552034647533,5194.360966520525,6134.233225791217,6959.420025926224,8260.936191477078,9485.522700514053,10396.150610654686,11423.316037372077,12887.074690352452,13556.500740451416,14655.370009657583
487.5304793679468,2072.487610834697,1564.5947580904808,3701.8879923579652,4141.1484057253665,5301.121428269591,6258.348393557981,6989.016146486548,8333.968616289192,9593.492169423584,10447.901796617109,11459.348952517827,12974.662953572617,13577.883368276698,14688.172169909949
491.45616606009503,2135.040686983078,1599.6094155511562,3708.5750020146374,4074.897413566497,5255.5175823742065,6233.503545212806,6974.964947964213,8335.185118608484,9540.308260601376,10420.707171802997,11458.284752821213,12999.17349744525,13597.773220278183,14635.700864719392
495.3818527522434,2051.371240466837,1586.4979281708836,3515.7338546254337,3927.567775846851,5198.019642016593,6179.028343132611,6943.159581060675,8285.807550392714,9475.214872418135,10381.31452616783,11450.396896785185,12959.70608536033,13588.011502957124,14604.386393959294
499.30753944439164,1932.995560169296,1576.1390259251739,3268.9040437694275,3852.162702673308,5207.777455273446,6196.344698024872,6956.8738375120865,8279.288382214014,9480.336670071041,10399.289168030738,11479.391431498594,12974.375566797664,13606.086170652121,14624.107053931564
503.2332261365399,1779.4546388362137,1551.8716898934867,3030.247269515793,3836.803994449966,5227.37191961526,6229.835307832584,6988.941235488792,8328.005317051122,9503.060189236321,10450.79979470374,11536.144604682651,13019.374593133858,13621.96654429056,14695.987565200634
507.15891282868824,1562.1807961796826,1501.9759265363562,2819.53529920242,3776.8850885641773,5231.530651840133,6226.814115175934,6982.973467942375,8338.820794153173,9507.685292608507,10477.896699803281,11562.250945588075,12972.353105577073,13586.999595060472,14731.661354588006
511.0845995208365,1355.864521059574,1484.9962713919208,2705.0928113005216,3639.1709510910287,5068.649826349117,6028.512298475151,6890.319464056175,8144.639379990476,9311.897273735092,10340.135710233466,11423.157337022172,12797.029599808098,13505.341664918287,14625.937462066464
515.0102862129849,1169.608316256837,1468.369302572458,2656.8214056605875,3534.012724535352,4887.092310161801,5816.181533419585,6799.008571022687,7948.462286259952,9130.30987891396,10189.502114877476,11263.34087083537,12647.832995075827,13446.403705899176,14508.029189385867
518.9359729051331,970.8086415137865,1404.5366204455709,2599.728257058106,3542.368380229518,4900.103288289411,5837.850821807149,6813.974860834105,7984.237424227656,9206.799590645573,10225.560588594102,11314.427706171344,12637.620941599793,13448.249447638635,14534.454461115758
522.8616595972813,851.4973044183423,1398.5199574623493,2597.572885844343,3631.965296148917,4915.317866222978,5904.747286220962,6884.918931328889,8092.437785276104,9287.218186114436,10298.979952248204,11429.898606419156,12709.830294523015,13510.082429292763,14565.479271844528
526.7873462894297,736.8754094730996,1381.3103505791569,2574.4451077551566,3635.792471029432,4871.385828897121,5897.345561867275,6886.978860124562,8105.56142367898,9269.396075486002,10289.80176462149,11435.146066064915,12710.573959915111,13513.907240311353,14562.056664760827
530.713032981578,626.9845387756918,1349.7306357339614,2552.047142295029,3537.5648418159753,4798.487401998595,5824.077112283733,6827.78230224649,8013.027634993547,9184.316531010432,10200.53808234086,11329.404460161182,12584.376398797072,13446.470545878767,14507.745664148117
534.6387196737262,615.7943580468375,1384.304671426462,2636.027115747027,3489.6380659895676,4661.934515516741,5706.220624329081,6777.453212099656,7891.705660776995,9039.59010214683,10099.3692147244,11219.2316018342,12426.029683665836,13400.747128438657,14416.221984760787
538.5644063658746,612.7804484714744,1400.4103012338337,2726.9525489580365,3551.1121942047685,4640.8549705064115,5765.967631617343,6792.396891264343,7926.207367057971,9093.729864450417,10145.724742636072,11262.264170050272,12362.983550079587,13415.051448595887,14441.676050820262
542.4900930580228,556.525869848091,1405.356628726554,2761.505950729712,3622.666696713771,4666.9625059866685,5884.97261165252,6847.793163090829,8024.825944254341,9202.940200933179,10223.523064870446,11327.827200221738,12334.20574290284,13453.409712113847,14521.737494353449
546.415779750171,485.590474233749,1468.8617508806087,2772.708331351022,3653.456283776662,4578.033261611065,5850.819716478708,6884.119730610666,7982.550583136478,9078.292250130817,10170.516685317127,11269.996575957002,12303.175855561129,13503.679422963882,14516.562577548322
550.3414664423194,309.4986300906674,1416.1285889969504,2642.5331515585435,3681.7172235935495,4626.463196365687,5934.232084968087,6950.766874171464,8051.643929426551,9124.151575322536,10237.169245272848,11369.770321681086,12367.003015179747,13562.362458737967,14590.819026103154
554.2671531344677,62.79385807797369,1219.5109813327988,2391.2280379320123,3610.9063465726376,4744.94125451163,6026.273882686634,6976.598696121558,8157.11022878062,9289.325445663359,10334.914424427612,11518.467651122917,12397.982108107697,13535.651567064231,14725.821699292372
558.192839826616,40.427921154524206,1200.3753004932632,2331.2531605330832,3448.3525898094695,4626.371867508068,5801.303454945372,6889.638134705744,7941.63029603471,9057.041185847884,10131.09532929794,11298.472273062516,12292.598708497402,13479.004138444363,14587.146056113363
562.1185265187643,93.47652908960323,1220.1454627092387,2334.9419672781614,3335.3951894514403,4528.742358018657,5618.8119565581155,6817.8145048265615,7755.688821034727,8837.121445040668,9960.431647905287,11097.5253064671,12191.32238938994,13425.245628905017,14472.010990850615
566.0442132109125,115.44476422964037,1170.5729531454401,2305.0173626317123,3434.25779112543,4658.390956938184,5794.780081497561,6902.973136042296,7928.584435709805,9063.232259546745,10115.717927195108,11299.727793521206,12328.885636784047,13466.223031058436,14606.133312542876
569.9698999030609,187.613099903164,1173.6969675195517,2319.737669474494,3573.355176524173,4772.135503054876,5971.267119998304,6993.104643455768,8106.438131259041,9302.552721484402,10293.615248354869,11510.624018222261,12509.273860817973,13537.791875088958,14729.375322796772
573.8955865952091,313.63461067053015,1242.9248233147305,2369.2715076377813,3533.6358329238915,4701.882151295245,5857.17193043026,6927.631042520795,7996.741362797763,9196.12114110345,10213.236048930288,11393.747181761473,12451.545984173445,13518.345627506827,14665.032095924982
577.8212732873574,441.90456377808977,1277.978185408026,2399.870642142102,3439.63276508939,4622.076670016166,5713.5570126388675,6821.1722821387075,7844.770831067225,9042.33215435216,10077.989179317483,11228.891877478694,12347.476939442698,13474.763691749973,14567.815738566354
581.7469599795057,484.4100480233653,1192.5801024233547,2349.092484003818,3417.0759509455224,4701.3405524248965,5778.126058928801,6794.231156848238,7900.169774497657,9127.266246080162,10138.871092053523,11290.357901925774,12402.152331272138,13437.896767673345,14632.380941614465
585.672646671654,532.5511691659282,1164.3907446703206,2349.384933956735,3454.09211415041,4772.262987446081,5852.9877737896695,6819.422717305812,7967.362769132229,9206.594013321097,10194.160700393584,11354.300809444057,12497.025906773197,13449.923118600904,14651.293744208664
589.5983333638023,529.9793673483796,1185.1559199981007,2367.0028381881766,3422.3223442096496,4751.856514604996,5775.691876501224,6795.235171060633,7901.297244916812,9117.621642603226,10128.997365817864,11276.45571610527,12433.11364458852,13435.45908945154,14586.479102139827
593.5240200559506,511.5593435373991,1219.3846553028786,2401.3955529929985,3404.680302089519,4733.850712825995,5693.23247155723,6773.660303989136,7851.170015040217,9046.878052200784,10078.42200249321,11209.679127920452,12391.260219765738,13426.934497770091,14535.610977902636
597.4497067480988,529.0857948423952,1233.6098756033703,2442.116528232065,3467.2016516584977,4823.454413291876,5767.01017487717,6791.385102204002,7918.331416927565,9151.040617436416,10125.862499472567,11268.727875316314,12506.99771958053,13428.844037299754,14581.28809089648
601.3753934402472,579.94599700153,1237.9380706345196,2478.4649254963024,3499.003943642982,4906.135993775915,5831.16199396438,6793.110430819563,7976.554399343809,9242.0683103473,10183.219526854826,11314.547328989238,12600.931587619185,13403.419431747003,14638.767491907869
605.3010801323954,689.9834314496788,1309.2707658279567,2573.0942648805985,3464.6123694525118,4822.731903478067,5728.466229599117,6774.235889050764,7911.597218188836,9130.051488437763,10132.23681292739,11224.764067885702,12561.010173261797,13400.971773315427,14547.727646436602
609.2267668245437,700.3595565025058,1304.2460984542604,2592.472533842256,3389.670253840797,4748.009375479305,5654.0211682379595,6737.5052356912365,7842.905297183625,9020.677377121334,10068.892700678063,11150.194157832988,12445.518722239856,13369.424193821258,14484.896688731013
613.152453516692,652.5610350862013,1267.8245366489014,2584.7525175945125,3405.2587470357867,4730.318391291728,5677.871678847773,6756.30177059518,7858.902625112947,9038.966491435249,10077.552631383449,11180.893504555828,12434.372897711399,13389.54775406364,14488.090961837172
617.0781402088403,592.4851550022253,1234.0203281523582,2568.983991532081,3463.4167440571896,4740.475934060084,5728.00009581552,6803.367331082483,7921.897159713252,9135.216015924114,10142.88757218619,11261.49876186686,12492.966950169612,13437.312250758405,14551.898500723391
621.0038269009887,637.2115255332525,1269.788325006251,2593.729451642777,3504.4869574822196,4793.127786234296,5769.500264665167,6843.657510512739,7961.8163306817105,9184.338878018187,10193.793752955102,11299.318049650172,12518.448679631278,13467.99409313752,14606.569951718795
624.9295135931369,913.8023016868898,1447.6515110489331,2734.9851543658506,3574.270050802106,4805.458160731214,5754.400089544592,6884.373063791056,7957.71433622267,9127.956986635161,10189.025661736316,11273.751520167496,12534.162727142284,13512.413953386309,14609.316502955327
628.8552002852852,1245.2991197131485,1598.915354513786,2844.5775439089093,3645.9614571374145,4830.010687693799,5793.647191662265,6915.539731262515,8036.078556325959,9203.749669320303,10247.07388713075,11338.857942535413,12558.416859794232,13522.362969667074,14737.811205843422
632.7808869774335,1621.4001168228147,1787.8151072555543,2995.2810592558485,3746.6135780188133,4857.428949137423,5874.105781333513,6988.224814059348,8153.494540793245,9328.61651395928,10343.545706857692,11461.127611533982,12609.370419202578,13565.130711856547,14818.642610786243
636.7065736695818,1979.20758317062,2004.805612260626,3187.7232690934734,3787.0978923104276,4772.370117741874,5807.897430184573,6995.679889005564,8099.468645451482,9214.905025351629,10309.361227068126,11425.001311396982,12581.290854341958,13589.957584104228,14715.966195626555
640.63226036173,2102.7870863582853,2054.8756101498916,3245.942702174626,3749.3200470706715,4694.235305051285,5737.081810738364,6961.876963479577,8015.07658630897,9118.055308833562,10255.618070115243,11362.084873916256,12490.629384446223,13570.227589377178,14594.967582979345
644.5579470538784,1905.385418169277,1905.6771884411814,3124.2097634589895,3678.1482940572414,4677.11990571685,5728.379751151865,6935.916266201166,8004.762215993583,9147.497948140719,10246.303734490193,11365.261909874727,12412.70846666944,13534.400111653507,14555.770417272252
648.4836337460266,1518.9144842255855,1724.0977413738342,2950.823162194958,3602.7815359512624,4636.895353340924,5686.858547767032,6882.272655277194,7946.476480554898,9094.326443983728,10189.208636247644,11300.9924636132,12382.645775965359,13501.063399674758,14513.418295618003
652.409320438175,1064.6292635831014,1557.5942332065522,2763.391632212589,3569.9651882302287,4645.912391104836,5735.861093968597,6859.486326008092,7929.897063114165,9097.422688619781,10177.549159349523,11289.271946171273,12413.084682761133,13479.280121986814,14482.340462006676
656.3350071303232,643.0665872099605,1387.2897193104109,2562.6849653016284,3527.965576094931,4662.908867372448,5795.515153445634,6821.982457984358,7950.378434075973,9133.730953058915,10178.489460145698,11315.30537987195,12392.030339856174,13425.059691807946,14492.407327869532
660.2606938224715,434.2109438043661,1332.8020727273756,2491.5733709901906,3466.054214617026,4569.63108846457,5717.379781025485,6765.327738572681,7871.758954029114,9006.187912483023,10076.37012451108,11209.446175671394,12319.044140196309,13390.685568188108,14417.774030877688
664.1863805146198,345.53067234164496,1310.636635313516,2483.086144485079,3420.1756510280584,4532.56107407744,5696.3826882734675,6741.891831323409,7836.1468522722935,8937.328857247261,10036.453828534055,11162.142367270832,12294.043491518985,13380.874650937763,14376.851965708109
668.1120672067681,292.60702433754784,1286.418306283601,2493.4837747030506,3456.9472592098605,4617.121372834194,5794.002653867433,6782.664945528405,7917.912275375888,9035.49824435973,10116.870384962982,11239.222959295616,12359.588968028864,13413.207002054483,14426.555154003467
672.0377538989163,269.29396439424437,1298.312160127343,2530.802578412275,3528.48752373977,4638.261848948801,5817.325669825901,6833.263704573287,7973.98242889635,9095.320944219797,10158.062227619495,11275.561981550403,12435.424380768236,13463.410362782352,14486.86443350591
675.9634405910647,214.83933453589472,1284.113607525985,2517.7847323480114,3542.959454850092,4652.194074597213,5804.952272389981,6846.576378395138,7998.439379658906,9127.953220817704,10184.30246871069,11304.955255756095,12467.031182149396,13464.340339180078,14560.321510022484
679.8891272832129,197.92539333306067,1287.3560125103143,2508.824064392499,3535.7592146432867,4696.7943258254045,5799.647383277852,6854.736964022727,7993.983104137187,9137.772321156752,10186.231742151118,11294.656341455204,12488.355957524667,13454.39425492495,14575.092926684769
683.8148139753612,230.2517850481239,1305.1977766830964,2519.6207745260776,3536.2140714755587,4716.607899912728,5776.514916874501,6848.194638949011,7979.233358943808,9106.60414001657,10145.755512524782,11247.47485389504,12518.335723391532,13449.810256797018,14550.433316890798
687.7405006675095,283.7701453397255,1306.6148404569142,2523.1923006172833,3542.1747086089395,4789.3447727725525,5774.45864415717,6834.316465967339,7966.961124591618,9106.20575238153,10144.490926797072,11238.727683976069,12558.760745580934,13433.202052036557,14566.71724260398
691.6661873596578,474.5319496361145,1399.0124955484475,2623.6394697371843,3592.4509808212733,4848.11331648727,5729.332931492543,6844.224955379264,7933.980179747803,9088.1403155476,10128.213237613963,11213.720216948983,12630.356306624306,13442.136412081909,14571.045211087694
695.5918740518061,768.0054686384867,1543.428826598346,2797.09148511688,3695.359214387991,4945.448085460783,5754.756847247338,6903.100691930415,7999.224025404005,9169.04777507225,10184.062392807224,11261.082287843206,12756.555477873928,13486.65218467843,14615.85793055581
699.5175607439544,1064.834174978838,1673.8599941724208,2997.727675982525,3817.569179814838,5132.895255139894,5873.343068916326,6976.9017719004,8117.189113058989,9312.098365816866,10328.414783128628,11367.613255733297,12897.625556300427,13538.218629442721,14694.357702141135
703.4432474361026,1383.5176657316233,1838.8066580568188,3280.500697260645,3946.582947051532,5178.460159008438,5894.000434180559,7019.075581039071,8145.723601148423,9303.816458983725,10361.681227067913,11384.726356417354,12992.65059260714,13598.877969152,14666.469033929601
707.368934128251,1607.241084509984,1897.821642062483,3496.950494455199,4033.394212697442,5190.169585208613,5939.986863160764,7043.566067503025,8185.463811129539,9356.04464180584,10395.849636587775,11413.137176238064,13044.691665023049,13623.414967089679,14667.239217418799
711.2946208203992,1745.7676944503526,1862.9621528238704,3617.0569891773325,4079.1676134020827,5252.050073135567,6012.5290351498,7047.053252041931,8236.723788613357,9448.545088503448,10464.736638889746,11460.370235804254,13108.990367888,13614.97611044658,14712.867852700236
715.2203075125475,1808.5222775395632,1825.8017754523646,3666.1188346732433,4074.170205691019,5219.145307212206,5993.258335409971,7009.426375593965,8216.024516443857,9403.269773699065,10434.204619477705,11446.218964536254,13153.569511985355,13596.234259293007,14686.076633171146
719.1459942046959,1628.741828350053,1692.3127593397444,3506.3822038954313,3935.9165312789896,5210.567044228976,5965.843161725551,6933.9996590905475,8165.464789710517,9367.179633494354,10371.52284712077,11407.301674179378,13117.458727230325,13526.027068347357,14645.555865993529
723.0716808968441,1318.4076758800265,1560.4809539041178,3250.7885464115207,3742.120924383693,5141.9541156282685,5847.681535743336,6849.1465464328585,8045.429732610339,9232.567454432652,10234.609433053101,11277.315564612243,13029.960321514256,13472.143466366539,14541.91705115196
726.9973675889925,976.747278291855,1441.1057151878745,2981.8595572061795,3617.601942059989,5077.156661689132,5779.851431069184,6826.379137232782,7988.290982418119,9136.458682015653,10154.90499730737,11208.405742516048,12971.348130669447,13470.58237117854,14497.77773634528
730.9230542811407,689.0510676373026,1323.6004640767787,2761.111407074316,3616.4351166618344,5186.822081408653,5909.69415140093,6892.739980289638,8100.199862883268,9263.986233353738,10270.529223556867,11343.166444443646,13009.669770588773,13509.237829723605,14610.890642860175
734.848740973289,626.393467597441,1334.2986628494202,2729.6848677793723,3712.2327313054143,5251.080445859485,6008.562918411734,6975.821713136779,8201.652779754555,9369.810153523707,10359.339661931912,11473.712567609387,13097.016319066803,13603.825604446743,14705.254502030624
738.7744276654373,658.8703250293565,1355.4425739758076,2746.7540823681184,3775.7338821590693,5328.034988927349,6095.136908929875,7038.364549220632,8286.841085499545,9467.101697765122,10432.096325454577,11558.000465099001,13162.919534099034,13658.543589644893,14779.557008995333
742.7001143575856,707.4537897012902,1368.5349009878369,2766.540282695826,3779.6463795695863,5338.453182371941,6102.194197189103,7044.418767141486,8291.98070110874,9436.808552226612,10433.752208286622,11546.241604493494,13183.892509732039,13650.550073737233,14763.953440075184
746.6258010497338,684.1527051551845,1364.177196602125,2756.436925722157,3717.6516202888884,5228.891814731283,6002.888049276438,6972.271323180905,8204.956634474644,9318.027391304737,10340.671576277884,11452.921022456057,13115.590212321553,13593.518159864136,14654.960679995109
750.5514877418822,495.75291798392533,1280.360636442553,2649.1664104944953,3567.5304253086438,5119.887143670245,5880.762024000894,6848.036169086814,8078.611081824543,9230.36721293104,10249.66069291988,11348.795889300594,12948.65383912933,13465.722632150266,14568.318236351128
754.4771744340304,340.7324333696054,1267.9628008944928,2605.499291598463,3462.2964471987675,4905.603051977948,5665.0928089192,6753.820309737449,7891.377165204304,9029.720766668279,10079.82893987958,11176.835972505787,12807.655468657962,13401.344648607896,14442.38009927202
758.4028611261788,151.9528285322909,1201.0932932835665,2531.6061274780727,3428.628982108372,4887.151561480931,5665.63192561337,6759.576743856781,7883.667589550133,9063.039692595825,10088.767590303309,11194.574898106404,12739.85870120846,13370.670738644041,14479.166022168749
762.328547818327,53.93888950277438,1200.0683202461903,2520.268214932979,3504.538473378225,4949.050341400359,5776.852737475509,6844.027283144676,7967.891434871151,9146.987202938366,10170.00676503619,11309.305673011768,12746.435921672733,13416.911342625623,14573.043160790132
766.2542345104753,105.12401971113223,1316.9711715686183,2618.9629238524903,3669.653726155031,4950.038692830228,5845.981706756772,6974.558523749609,8068.76184542244,9148.121668462025,10217.270540602578,11383.916933053397,12846.427307961127,13570.03093203951,14640.264261913535
770.1799212026236,58.86131402849901,1291.493333359294,2617.6589352047304,3782.4623132571764,5132.011185167617,6088.760044610169,7094.328684602319,8306.637064352895,9419.52791976541,10441.394187203241,11595.228577042006,12970.574577996495,13657.603452701926,14856.901933798175
774.1056078947719,109.51586038369582,1353.8991268645918,2707.146775068322,3859.5191219666813,5143.902604246064,6134.5687720968845,7138.51512641788,8358.939849175615,9478.716279246588,10494.930245577198,11627.862523287378,13041.389479066806,13731.886605093643,14867.715938403524
778.0312945869201,104.35227671313534,1366.9329961935177,2744.894651319928,3780.41282107017,5022.321792966106,5981.797033390602,7055.807292603204,8211.083926957215,9326.599815788093,10380.195401975578,11479.667656400386,12941.438438573508,13679.500442853765,14771.12422545857
781.9569812790685,50.759394863023836,1305.8468249497632,2711.4075918403632,3646.6150298627417,4976.859489262322,5902.0870768412615,6954.652452555451,8108.278603104965,9266.151592238275,10285.43412377944,11371.181867047786,12812.98237611551,13572.105033805585,14673.884450750733
